movie_id,native_name,english_name,year_made
2865,రాముడుకాదు కృష్ణుడు,Ramadukadu is Krishna,1991
2866,రౌడీ అల్లుడు,Bully son-in-law,1991
2867,రౌడీగారి పెళ్ళాం,Rowling,1991
2868,లంబాడోళ్ళ రామదాసు ,Lambadolla Ramadasu,1991
2869,లేడీస్ స్పెషల్,Ladies Special,1991
2870,వదిన మాట,The word left,1991
2871,విచిత్రప్రేమ,Vicitraprema,1991
2872,విధాత,Vidhata,1991
2873,వియ్యాలవారి విందు,The Feast of the Wonders,1991
2874,శత్రువు,The enemy,1991
2875,శశిరేఖ శపథం,Sasireekha vows,1991
2876,శాంతి-క్రాంతి,Peace-revolution,1991
2877,శివశక్తి,Sivasakti,1991
2878,శోభనరాత్రులు,Sobhanaratrulu,1991
2879,శ్రీ ఏడుకొండలస్వామి,Sri Adukondalaswamy,1991
2880,శ్రీవారి చిందులు,Shrivari spills,1991
2881,శ్రీశైల భ్రమరాంబికా కటాక్షం,Srisaila's Bhramarambika Katakasham,1991
2882,సంసారవీణ,Sansaravina,1991
2883,సర్పయాగం,Sarpayagam,1991
2884,సీతారామయ్యగారి మనవరాలు,Sitaramayagari is the granddaughter,1991
2885,సూపర్ ఎక్స్‌ప్రెస్,Super Express,1991
2886,సూర్య ఐ.పి.ఎస్,Surya IPS,1991
2887,స్టూవర్టుపురం దొంగలు,Stuartuppuram robbers,1991
2888,స్టూవర్టుపురం పోలీసుస్టేషన్,Stuartuppuram Police Station,1991
2889,స్వతంత్ర భారతం,Independent India,1991
2890,అంకురం,Offsets,1992
2891,అంతం,End,1992
2892,అక్కమొగుడు,Akkamogudu,1992
2893,అగ్రిమెంట్,Agreement,1992
2894,అత్తసొమ్ము అల్లుడుదానం,Aunt's son-in-law,1992
2895,అదృష్టం,Good luck,1992
2896,అప్పుల అప్పారావు,Debts are debts,1992
2897,అయ్యయ్యో బ్రహ్మయ్య,Alas Brahmaiah,1992
2898,అలెగ్జాండర్ ,Alexander,1992
2899,అల్లరి మొగుడు,Riot,1992
2900,అల్లరిపిల్ల,Gamine,1992
2901,అశ్వమేధం ,Asvamedham,1992
2902,అసాధ్యులు,Asadhyulu,1992
2903,అహంకారి,Vanity,1992
2904,ఆ ఒక్కటీ అడక్కు,That 's it,1992
2905,ఆదర్శం ,Ideal,1992
2906,ఆపద్భాందవుడు,Apadbhandavudu,1992
2907,ఎంకన్నబాబు,Enkannababu,1992
2908,ఎస్.పి.తేజ,Espiteja,1992
2909,ఏంటిబావా మరీనూ,The Antibawa Marinu,1992
2910,కరుణించిన కనకదుర్గ,The compassionate Kanakadurga,1992
2911,కలెక్టర్ గారి అల్లుడు,Collector Gary's son-in-law,1992
2912,కాలేజీ బుల్లోడు,College Bulldog,1992
2913,కాళరాత్రిలో కన్నెపిల్ల,Kannapillai in the late night,1992
2914,కిల్లర్,Killer,1992
2915,గాంగ్‌వార్‌,Gangvar,1992
2916,గోమాత వ్రతం,Gomata vrata,1992
2917,గోల్‌మాల్ గోవిందం,Golmaal Govindam,1992
2918,గౌరమ్మ,Gowramma,1992
2919,ఘరానా మొగుడు,Gharana mogudu,1992
2920,చక్రవ్యూహం,Cakravyuham,1992
2921,చామంతి ,Chamomile,1992
2922,చిన్నరాయుడు,Cinnarayudu,1992
2923,చిల్లర మొగుడు అల్లరి కొడుకు,Retailer Mogaru Leapfrog's Son,1992
2924,ఛాంపియన్,Champion,1992
2925,జంబలకిడిపంబ,Jambalakidipamba,1992
2926,జగన్నాధం & సన్స్,Jagannadham & Sons,1992
2927,జోకర్ మామ సూపర్ అల్లుడు,Joker's uncle is a son-in-law,1992
2928,డబ్బు భలే జబ్బు,Money is sick,1992
2929,డాక్టర్ అంబేద్కర్,Dr. Ambedkar,1992
2930,డిటెక్టివ్ నారద,Detective Narada,1992
2931,తారకప్రభుని దీక్షామహిమలు,Tarakaprabhu is the initiate,1992
2932,తేజ,Teja,1992
2933,దొంగా పోలీస్,Thonga Police,1992
2934,దోషి,Guilty,1992
2935,ధర్మక్షేత్రం,Dharmaksetram,1992
2936,నాగకన్య,Nagakanya,1992
2937,నాగబాల,Nagabala,1992
2938,నాని,Nani,1992
2939,పట్టుదల,Perseverance,1992
2940,పబ్లిక్ రౌడీ,Public bully,1992
2941,పర్వతాలు పానకాలు,Mountain panels,1992
2942,పెద్దరికం,Eldership,1992
2943,పెళ్ళంటే నూరేళ్ళ పంట,A wedding crop,1992
2944,పెళ్ళాం చెబితే వినాలి,Listen to the wedding,1992
2945,పెళ్ళాంచాటు మొగుడు,Bridegroom,1992
2946,పెళ్ళానికి ప్రేమలేఖ ప్రియురాలికి శుభలేఖ,Love for a wedding girlfriend,1992
2947,పెళ్ళినీకు శుభం నాకు,Good morning to me,1992
2948,పోలీస్ బ్రదర్స్,Police Brothers,1992
2949,ప్రాణదాత,Pranadata,1992
2950,ప్రియతమా,Dear,1992
2951,ప్రెసిడెంట్ గారి పెళ్ళాం,President Gary is married,1992
2952,ప్రేమ విజేత,Love is the winner,1992
2953,ప్రేమద్రోహి,Premadrohi,1992
2954,ప్రేమశిఖరం,Premasikharam,1992
2955,బంగారు మామ,Uncle of gold,1992
2956,బలరామకృష్ణులు,Balaramakrsnulu,1992
2957,బాబాయి హోటల్,Babai Hotel,1992
2958,బృందావనం ,Vrindavan,1992
2959,బ్రహ్మ ,Brahma,1992
2960,భద్రం కొడుకు,The son of safety,1992
2961,భలే ఖైదీలు,Bhale Prisoners,1992
2962,భారతం,India,1992
2963,మదర్ ఇండియా,Mother India,1992
2964,మాధవయ్యగారి మనవడు,Madhavayagari is the grandson,1992
2965,మృగతృష్ణ,Mrgatrsna,1992
2966,మొండిమొగుడు పెంకి పెళ్ళాం,Dull,1992
2967,మొగుడు పెళ్ళాల దొంగాట,Muggle bridal theft,1992
2968,మొరటోడు నా మొగుడు,The blonde is my bud,1992
2969,యముడన్నకి మొగుడు,Yamudanaki Moguru,1992
2970,యుగాంతం,At the end,1992
2971,రంభలొస్తున్నారు జాగ్రత్త,Beware of rumbling,1992
2972,రక్తతర్పణం,Raktatarpanam,1992
2973,రగులుతున్న భరతం,Raging burden,1992
2974,రాత్రి ,Night,1992
2975,రేపటి కొడుకు,Tomorrow's son,1992
2976,రౌడీ ఇనస్పెక్టర్,Rowdy Inspector,1992
2977,లాఠీ,Baton,1992
2978,లాల్ సలాం,Lal salam,1992
2979,వదినగారి గాజులు,The binoculars,1992
2980,వసుంధర,Vasundhara,1992
2981,వాలుజెడ తోలు బెల్టు,Leaning leather belt,1992
2982,వింతకోడళ్ళు,Vintakodallu,1992
2983,వెంకన్నబాబు,Venkannababu,1992
2984,శుక్రవారం మహాలక్ష్మి,Mahalaxmi on Friday,1992
2985,సంసారాల మెకానిక్,The mechanic of whatever,1992
2986,సమర్పణ,Submission,1992
2987,సామ్రాట్ అశోక్,Samrat Ashok,1992
2988,సాహసం ,Adventure,1992
2989,సీతాపతి చలో తిరుపతి,Sitapati Chalo Tirupati,1992
2990,సీతారత్నం గారి అమ్మాయి,Gary is a girl,1992
2991,సుందరకాండ ,Sundara Kanda,1992
2992,సుబ్బారాయుడి పెళ్ళి,Subbarao's wedding,1992
2993,సూరిగాడు,.Here,1992
2994,స్వాతి కిరణం,Swati ray,1992
2995,హలో డార్లింగ్,Hello darling,1992
2996,అక్క పెత్తనం చెల్లెలి కాపురం,The sister is a sister,1993
2997,అక్కాచెల్లెళ్లు ,Sisters,1993
2998,అత్తకు కొడుకు మామకు అల్లుడు,Aunt's son's uncle is a son-in-law,1993
2999,అన్నా చెల్లెలు ,Anna's younger sister,1993
3000,అన్నావదిన,Annavadina,1993
3001,అబ్బాయిగారు,Abbayigaru,1993
3002,అమ్మకొడుకు,Ammakoduku,1993
3003,అల్లరి అల్లుడు,A riotous son-in-law,1993
3004,అల్లరి ప్రియుడు,A riot boyfriend,1993
3005,అసలే పెళ్ళైనవాణ్ణి,Actually married,1993
3006,ఆదివారం అమావాస్య,Sunday is new moon,1993
3007,ఆరంభం,Provenance,1993
3008,ఆలీబాబా అరడజనుదొంగలు,Alibaba Halflings,1993
3009,ఆశయం,Ambition,1993
3010,ఇన్స్‌పెక్టర్ అశ్విని,Inspector Ashwini,1993
3011,ఇన్స్‌పెక్టర్ ఝాన్సీ,Inspector Jhansi,1993
3012,ఇల్లు పెళ్ళి,The house is getting married,1993
3013,ఊర్మిళ,Urmila,1993
3014,ఏవండీ ఆవిడ వచ్చింది,I got it,1993
3015,కన్నయ్య కిట్టయ్య,Kannya Kittya,1993
3016,కలియుగం ,Kali Yuga,1993
3017,కాలచక్రం,Revolution,1993
3018,కిరాయిగూండా,Kirayigunda,1993
3019,కుంతీపుత్రుడు,Kuntiputrudu,1993
3020,కొంగుచాటు కృష్ణుడు,KONGUCHATU Krishna,1993
3021,కొండవీటి రాజా,Kondaviti Raja,1993
3022,కొక్కొరో కో,Cocorro Co,1993
3023,గాయం,Injury,1993
3024,చిటికెల పందిరి,The little canopy,1993
3025,చిట్టెమ్మ మొగుడు,Little brother,1993
3026,చిన్నల్లుడు,Cinnalludu,1993
3027,జీవితమే ఒక సినిమా,Life is a movie,1993
3028,జోకర్,The Joker,1993
3029,తొలిముద్దు,Tolimuddu,1993
3030,తోడుదొంగలు ,Accomplice,1993
3031,దండోరా,Dandora,1993
3032,దాడి,Attack,1993
3033,దొంగలున్నారు జాగ్రత్త,Beware of thieves,1993
3034,దొంగల్లుడు,Dongalludu,1993
3035,నక్షత్రపోరాటం,Naksatraporatam,1993
3036,నిప్పురవ్వ,Spark,1993
3037,పచ్చని సంసారం ,Anything green,1993
3038,పరువు ప్రతిష్ఠ ,Defamation of dignity,1993
3039,పిల్లలు దిద్దినకాపురం,Children Diddinakapuram,1993
3040,పెళ్ళామా మజాకా,The Pelama Majaka,1993
3041,పెళ్ళి గోల,Getting married,1993
3042,పోలీస్ లాకప్,Police lockup,1993
3043,ప్రేమపుస్తకం,Premapustakam,1993
3044,ప్రేమేనాప్రాణం,Premenapranam,1993
3045,బంగారు బుల్లోడు,Gold bullion,1993
3046,బావ బావమరిది,Bawa Bawa is more,1993
3047,బొబ్బిలి రౌడి,Bobbili is rowdy,1993
3048,బ్రహ్మచారి మొగుడు,Celibate,1993
3049,భగత్,Bhagat,1993
3050,భగవద్గీత ,Gita,1993
3051,మనవరాలి పెళ్ళి,The grandson is getting married,1993
3052,మనీ,Money,1993
3053,మామా కోడళ్ళు,Mama Kodals,1993
3054,మాతృదేవోభవ,Matrdevobhava,1993
3055,మాయదారి మోసగాడు,Mayadari is a cheater,1993
3056,మాయలోడు,Mayalodu,1993
3057,మావారికి పెళ్ళి,Getting Married to Us,1993
3058,మిస్టర్ పెళ్ళాం,Mr. Pellum,1993
3059,ముఠా మేస్త్రి,The gang maestri,1993
3060,మెకానిక్ అల్లుడు,Mechanic son-in-law,1993
3061,మేజర్ చంద్రకాంత్,Major Chandrakant,1993
3062,మొగుడు గారు,Mogu,1993
3063,యజ్ఞం ,Yajna,1993
3064,యూనియన్ లీడరు,Union Leader,1993
3065,రక్షణ,Protection,1993
3066,రాజధాని ,Capital,1993
3067,రాజేంద్రుడు-గజేంద్రుడు,Rajendrudu-gajendrudu,1993
3068,రాజేశ్వరి కళ్యాణం,Rajeshwari Kalyanam,1993
3069,రథసారధి,Rathasaradhi,1993
3070,రెండిళ్ళ పూజారి,Priest of two,1993
3071,రేపటి రౌడీ,Tomorrow's bully,1993
3072,రౌడీ అన్నయ్య,Rowdy elder brother,1993
3073,రౌడీ రాజకీయం,Rowdy politics,1993
3074,రౌడీగారి టీచర్,The rowdy teacher,1993
3075,రౌడీమొగుడు,Raudimogudu,1993
3076,వన్ బై టు,One by Two,1993
3077,వారసత్వం ,Heritage,1993
3078,వారసుడు,Successor,1993
3079,శభాష్ బాబు,Shabash Babu,1993
3080,శాంభవి,Shambhavi,1993
3081,శివరాత్రి ,Shivaratri,1993
3082,శ్రీనాథ కవిసార్వభౌముడు,Srinath is a poet sovereign,1993
3083,సరసాల సోగ్గాడు,Flirting,1993
3084,సరిగమలు,Sarigamalu,1993
3085,అంగరక్షకుడు,Lifeguard,1994
3086,అందరూ అందరే,Everybody is everybody,1994
3087,అత్తాకోడళ్లు,Attakodallu,1994
3088,అన్న ,Anna,1994
3089,అల్లరి పోలీస్,Riot police,1994
3090,అల్లరి ప్రేమికుడు,A riot lover,1994
3091,అల్లరోడు,Allarodu,1994
3092,అల్లుడిపోరు అమ్మాయిజోరు,Fluffy girl,1994
3093,ఆమె ,She,1994
3094,ఆవేశం ,Charged,1994
3095,ఎమ్ ధర్మరాజు ఎం. ఏ.,M. Dharmaraju M.A.,1994
3096,ఎర్రసైన్యం,Errasainyam,1994
3097,ఎస్.పి.పరశురాం,Espiparasuram,1994
3098,ఓ తండ్రి – ఓ కొడుకు,O Father - O son,1994
3099,కలికాలం ఆడది,Female,1994
3100,కిష్కింథాకాండ,Kiskinthakanda,1994
3101,కుర్రది-కుర్రాడు,Kurradi-boy,1994
3102,కెప్టెన్,Captain,1994
3103,క్రిమినల్,Criminal,1994
3104,గాండీవం,Gandeevam,1994
3105,గోవిందా గోవిందా,Govinda Govinda,1994
3106,ఘరానా అల్లుడు,Gharana is a son-in-law,1994
3107,జంతర్ మంతర్,Jantar Mantar,1994
3108,జీవిత ఖైదీ,A prisoner of life,1994
3109,జైలర్ గారి అబ్బాయి,The jailer is Gary's boy,1994
3110,టాప్ హీరో,Top hero,1994
3111,తీర్పు ,Verdict,1994
3112,తెగింపు,Fearlessness,1994
3113,తోడికోడళ్ళు ,Sister in law,1994
3114,దొంగ రాస్కెల్,Thief Rascal,1994
3115,దొంగలరాజ్యం,Dongalarajyam,1994
3116,దొరగారికి దొంగ పెళ్లాం,The thief got married,1994
3117,ధర్మవిజేత,Dharmavijeta,1994
3118,నమస్తే అన్న,Namaste anna,1994
3119,నాన్నగారు,Father,1994
3120,నీకు 16 నాకు 18,You have 16 for me 18,1994
3121,నెంబర్ వన్,Number one,1994
3122,నేరం,Crime,1994
3123,న్యాయరక్షణ,Nyayaraksana,1994
3124,పచ్చతోరణం,Paccatoranam,1994
3125,పరుగో పరుగు,Running Fargo,1994
3126,పలనాటి పౌరుషం,Citizenship,1994
3127,పల్లెటూరి మొగుడు,Pallituri Moguru,1994
3128,పుట్టినిల్లు - మెట్టినిల్లు ,Birthplace - mattinilla,1994
3129,పెళ్ళికొడుకు,Bridegroom,1994
3130,పేకాట పాపారావు,Poker,1994
3131,పోలీస్ అల్లుడు,Police son-in-law,1994
3132,ప్రెసిడెంట్ గారి అల్లుడు,President Gary's son-in-law,1994
3133,ప్రేమ అండ్ కో.,Love & Co.,1994
3134,బంగారు కుటుంబం ,The family of gold,1994
3135,బంగారు మొగుడు,Goldfish,1994
3136,బాయ్‌ఫ్రెండ్,Boyfriend,1994
3137,బొబ్బిలి సింహం,The Bobbili Lion,1994
3138,భలే పెళ్లాం,Bhalla is married,1994
3139,భలే మామయ్య,Bhale's uncle,1994
3140,భైరవద్వీపం,Bhairavadvipam,1994
3141,మగరాయుడు,Magarayudu,1994
3142,మనీ మనీ,Money Money,1994
3143,మరో క్విట్ ఇండియా,Another Quit India,1994
3144,మావూరి మహారాజు,The Maharaja of Maori,1994
3145,ముగ్గురు మొనగాళ్ళు ,All three are monsters,1994
3146,ముద్దుల ప్రియుడు,A lover of kisses,1994
3147,మేడమ్,Madam,1994
3148,యమలీల,Yamalila,1994
3149,యస్ నేనంటే నేనే,Yes I am,1994
3150,రంభలొస్తున్నారు జాగ్రత్త,Beware of rumbling,1994
3151,రిక్షా రుద్రయ్య,Rickshaw Rudraya,1994
3152,రైతుభారతం,Raitubharatam,1994
3153,రౌడీ ఎమ్.ఎల్.ఎ.,Rowdy MLA,1994
3154,లక్కీఛాన్స్,Lakkichans,1994
3155,వింతమొగుడు,Vintamogudu,1994
3156,విశ్వనాధ చక్రవర్తి,The Emperor of Vishwanatha,1994
3157,శుభలగ్నం,Subhalagnam,1994
3158,శ్రీదేవి నర్సింగ్ హోం,Sridevi Nursing Home,1994
3159,శ్రీవారి ప్రియురాలు,Shrivari's girlfriend,1994
3160,ష్ గప్‌చుప్,గ గ గ గ గ గ. గ...,1994
3161,సమరం,Ponting,1994
3162,సుందరవదన సుబ్బలక్ష్మి మొగుడు,Sundaravadana Subbalakshmi Mogadu,1994
3163,సూపర్ పోలీస్,Super Police,1994
3164,హలో అల్లుడు,Hello son-in-law,1994
3165,హలో బ్రదర్,Hello Brother,1994
3166,అడవిదొర,Adavidora,1995
3167,అమ్మదొంగా,Ammadonga,1995
3168,అమ్మనా కోడలా,Amma kodala,1995
3169,అమ్మాయి కాపురం,The girl is the camper,1995
3170,అమ్మోరు,Chicken pox,1995
3171,అల్లుడా మజాకా,Alluda Majaka,1995
3172,ఆంటీ,Aunt,1995
3173,ఆడాళ్లా మజాకా?,Adalla Majaka?,1995
3174,ఆయనకిద్దరు,Ayanakiddaru,1995
3175,ఆలీబాబా అద్భుతదీపం,Alibaba is a wonderland,1995
3176,ఆలుమగలు ,Alumagalu,1995
3177,ఆస్తిమూరెడు ఆశబారెడు,Property Three,1995
3178,ఇదండీ మావారి వరస,This is our home,1995
3179,ఊరికి మొనగాడు ,He whispered,1995
3180,ఎర్రసూర్యుడు,Errasuryudu,1995
3181,ఎర్రోడు,Errodu,1995
3182,ఒరేయ్ రిక్షా,Oreo rickshaw,1995
3183,కేటు డూప్లికేటు,Ketu Duplicate,1995
3184,కొండపల్లి రత్తయ్య,Kondapalli Rattaya,1995
3185,ఖైదీ ఇన్‌స్పెక్టర్,Prison Inspector,1995
3186,గాంగ్ మాస్టర్,Gang Master,1995
3187,గాడ్‌ఫాదర్‌,The Godfather,1995
3188,గుంటూరు గుండమ్మ కథ,The story of Guntur Gundamma,1995
3189,గులాబి ,Rose,1995
3190,ఘటోత్కచుడు,Ghatotkacudu,1995
3191,ఘరానా బుల్లోడు,Gharana is bulldozed,1995
3192,చిన్నబ్బులు,Cinnabbulu,1995
3193,చిలకపచ్చ కాపురం,Spinach Camp,1995
3194,చీమలదండు,Colony,1995
3195,టాప్ లెచిపోద్ది,The top leech,1995
3196,టోపీ రాజా స్వీటీ రోజా,Hat raja sweetie roja,1995
3197,డియర్ బ్రదర్స్,Dear Brothers,1995
3198,తపస్సు,Yoga,1995
3199,తాజ్ మహల్ ,The Taj Mahal,1995
3200,తెలుగువీర లేవరా,TeluguVeera Levara,1995
3201,దేశద్రోహులు ,Traitors,1995
3202,దొరబాబు ,Dorababu,1995
3203,ద్రోహి ,Mole,1995
3204,పాతబస్తీ,Patabasti,1995
3205,పుణ్యభూమి నాదేశం,The Land of the Holy Land,1995
3206,పెదరాయుడు,Pedaraayudu,1995
3207,పోకిరిరాజా,Pokiriraja,1995
3208,బదిలీ,The transfer,1995
3209,బాలరాజుగారి బంగారుపళ్లెం,Balarajugari goldsmith,1995
3210,బిగ్‌బాస్,Bigbas,1995
3211,బొంబాయి ,Bombay,1995
3212,భలే బుల్లోడు ,Bhale Bullodu,1995
3213,మంత్రాల మర్రిచెట్టు,A mariachette of charms,1995
3214,మధ్యతరగతి మహాభారతం,The middle class is the Mahabharata,1995
3215,మర్డర్,Murder,1995
3216,మాతో పెట్టుకోకు,Don't invest with us,1995
3217,మాయదారి కుటుంబం,The Mayadari family,1995
3218,మాయాబజార్ ,Sakshi,1995
3219,మిస్ 420,Miss 420,1995
3220,మిస్టర్ మాయగాడు,Mr. Maya is a magician,1995
3221,ముద్దాయి ముద్దుగుమ్మ,Guilty Mudugamma,1995
3222,మౌనం,Silence,1995
3223,రాంబంటు,Rambantu,1995
3224,రాజసింహమ్,Rajasinham,1995
3225,రిక్షావోడు,Riksavodu,1995
3226,రియల్ హీరో,The real hero,1995
3227,రెండో కృష్ణుడు,The second is Krishna,1995
3228,లవ్ గేమ్,Love game,1995
3229,లింగబాబు లవ్‌స్టోరీ,Lingababu Lovestory,1995
3230,లీడర్,Leader,1995
3231,లేడీ బాస్,The Lady Boss,1995
3232,వద్దు బావా తప్పు,Nope Bawa is wrong,1995
3233,వేటగాడు ,Hunter,1995
3234,శుభమస్తు,Subhamastu,1995
3235,శుభసంకల్పం,Subhasankalpam,1995
3236,సంకల్పం ,Determination,1995
3237,సర్వర్ సుందరంగారి అబ్బాయి,The server is a lovely boy,1995
3238,సింహ గర్జన ,The lion roaring,1995
3239,సిసింద్రీ,Sisindri,1995
3240,సూపర్ మొగుడు,Super dumb,1995
3241,సొగసు చూడతరమా,Can't see the finery,1995
3242,స్ట్రీట్ ఫైటర్,Street Fighter,1995
3243,స్త్రీ ,Woman,1995
3244,అక్కా బాగున్నావా,Ah okay,1996
3245,అక్కుంబక్కుం,Akkumbakkum,1996
3246,అదిరింది అల్లుడు,A son-in-law,1996
3247,అదిరింది గురూ,Become a Guru,1996
3248,అబ్బాయిగారి పెళ్ళి,The girl is getting married,1996
3249,అమ్మా అమ్మను చూడాలనివుంది,Amma wants to see mom,1996
3250,అమ్మా దుర్గమ్మ,Amma Durgamma,1996
3251,అమ్మా నాగమ్మ,Amma Nagamma,1996
3252,అమ్మా నాన్న కావాలి,Mom wants daddy,1996
3253,అమ్మో అల్లుడా,Ahhhhhh,1996
3254,అరణ్యం,Wilderness,1996
3255,అర్ధాంగి ,Ardhangi,1996
3256,ఇంట్లో ఇల్లాలు వంటింట్లో ప్రియురాలు,Girlfriend in the house,1996
3257,ఇల్లాలు ,Goodwife,1996
3258,ఊహ,Imagination,1996
3259,ఏవండీ మనమ్మాయే,Whatever,1996
3260,ఒక చిన్నమాట,A thumbnail,1996
3261,ఓంకారం ,Omkaram,1996
3262,ఓహో నా పెళ్ళంట,Oh my gosh,1996
3263,కల్యాణ ప్రాప్తిరస్తు,Access to welfare,1996
3264,కాలేజీ స్టూడెంట్,College Student,1996
3265,కుర్రాళ్ళ రాజ్యం,Kingdom of guys,1996
3266,కూతురు ,Daughter,1996
3267,కోడలు దిద్దిన కాపురం ,Koduram,1996
3268,గన్ షాట్,Gun Shot,1996
3269,జగదేకవీరుడు,Jagadekavirudu,1996
3270,జాబిలమ్మ పెళ్ళి,Jabilamma is getting married,1996
3271,తాత మనవుడు,Grandfather is the grandson,1996
3272,దళం,Army,1996
3273,దెయ్యం,The devil,1996
3274,ధర్మచక్రం ,Dharmacakra,1996
3275,నల్లపూసలు,Nallapusalu,1996
3276,నాయుడుగారి కుటుంబం,The Naidugari family,1996
3277,నిన్నే పెళ్ళాడుతా ,Yesterday was married,1996
3278,నేటి సావిత్రి,Savitri today,1996
3279,పవిత్ర బంధం,The holy bond,1996
3280,పిట్టల దొర,Quarrel,1996
3281,పుట్టింటి గౌరవం ,Birth honor,1996
3282,పెళ్ళాల రాజ్యం,The Kingdom of the Bride,1996
3283,పెళ్ళి సందడి ,Getting married,1996
3284,పైరానా,Pairana,1996
3285,ప్రతిజ్ఞ ,Pledge,1996
3286,ప్రేమ ప్రయాణం,The journey of love,1996
3287,ఫ్యామిలీ,Family,1996
3288,బొంబాయి ప్రియుడు,Bombay boyfriend,1996
3289,బొబ్బిలి బుల్లోడు,Bobbili is bulldozed,1996
3290,"మమ్మీ, మీ ఆయనొచ్చాడు","Mommy, yours",1996
3291,మా ఆవిడ కలెక్టర్,We are our collector,1996
3292,మా ఇంటి ఆడపడుచు,Play at our house,1996
3293,మావా బాగున్నావా?,Is Mawa good?,1996
3294,మావిచిగురు,Maviciguru,1996
3295,మృగం,Beast,1996
3296,మెరుపు,Lightning,1996
3297,రాముడొచ్చాడు,Ramudoccadu,1996
3298,రాయుడుగారు-నాయుడుగారు,Rayudugaru-nayudugaru,1996
3299,రెండు కుటుంబాల కథ,The story of two families,1996
3300,లాఠీ ఛార్జ్,The baton charge,1996
3301,లిటిల్ సోల్జర్స్,Little Soldiers,1996
3302,లేడీస్ డాక్టర్,Ladies Doctor,1996
3303,వంశానికొక్కడు,Vansanikokkadu,1996
3304,వజ్రం ,Diamond,1996
3305,వన్స్ మోర్,Once More,1996
3306,వార్నింగ్,Warning,1996
3307,వినోదం,Entertainment,1996
3308,వీరుడు,Hero,1996
3309,వైఫ్ ఆఫ్ వి. వరప్రసాద్,Wife of V. Varaprasad,1996
3310,శ్రీకారం,Acme,1996
3311,శ్రీకృష్ణార్జున విజయం,The success of Sri Krishnajarjuna,1996
3312,సంప్రదాయం,Tradition,1996
3313,సరదా బుల్లోడు,Fun Bulldog,1996
3314,సహనం,Patience,1996
3315,సాహసవీరుడు - సాగరకన్య,Adventurer - Sagarakanya,1996
3316,సూర్యపుత్రులు,Suryaputrulu,1996
3317,సోగ్గాడి పెళ్ళాం,Soggadi is married,1996
3318,హలో గురు,Hello Guru,1996
3319,హలో నీకు నాకు పెళ్లంట,Hello to me,1996
3320,అడవిలో అన్న,Anna in the forest,1997
3321,అత్తా నీకొడుకు జాగ్రత్త,Beware of aunt's death,1997
3322,అన్నమయ్య ,LinkReports,1997
3323,అరుంధతి,Roy,1997
3324,అల్లరి పెళ్ళికొడుకు,To the riot wedding,1997
3325,అహోబ్రహ్మ ఒహోశిష్య,Ahobrahma Ooshishya,1997
3326,ఆరోప్రాణం,Aropranam,1997
3327,ఆషాడం పెళ్ళికొడుకు,Ashadam to the bride,1997
3328,ఆహ్వానం,Invitation,1997
3329,ఇల్లాలు ,Goodwife,1997
3330,ఉగాది ,Ugadi,1997
3331,ఎగిరే పావురమా,Flying pigeon,1997
3332,ఎన్‌కౌంటర్,Encounter,1997
3333,ఏమండీ పెళ్ళి చేసుకోండి,Get married,1997
3334,ఒక చిన్న మాట,Just a little word,1997
3335,ఒసేయ్ రాములమ్మ,Osei Ramullamma,1997
3336,ఓసి నా మరదలా,Ossie is my mom,1997
3337,కలెక్టర్ గారు,The Collector,1997
3338,కుటుంబ గౌరవం ,Family honor,1997
3339,కుర్రవాళ్ళ రాజ్యం,The kingdom of boys,1997
3340,కోడలు దిద్దిన కాపురం ,Koduram,1997
3341,కోరుకున్న ప్రియుడు,The desired boyfriend,1997
3342,గోకులంలో సీత,Sita in the Gokula,1997
3343,చిన్నబ్బాయి,Chinnabbayi,1997
3344,చిలక్కొట్టుడు,Cilakkottudu,1997
3345,చెలికాడు,Mate,1997
3346,జై భజరంగబలి,Jai Bajrangbali,1997
3347,తాంబూలాలు ,Tambulalu,1997
3348,తారక రాముడు,Taraka Rama,1997
3349,తాళి,Please wait,1997
3350,తోకలేని పిట్ట,Quail,1997
3351,దేవుడు ,God,1997
3352,దొంగాట,Mouse;,1997
3353,నవ్వులాట,Lot,1997
3354,నాయనమ్మ,Grandmother,1997
3355,నేను ప్రేమిస్తున్నాను,I love it,1997
3356,నైస్ రాజా,Nice Raja,1997
3357,పంజరం,Cage,1997
3358,పట్టుకోండి చూద్దాం,Let’s hold on,1997
3359,పెద్దన్నయ్య ,Big brother,1997
3360,పెళ్ళి ,Business,1997
3361,పెళ్ళి చేసుకుందాం,Let’s get married,1997
3362,పెళ్ళి పందిరి,The Wedding Canopy,1997
3363,ప్రియమైన శ్రీవారు,Dear Sri,1997
3364,ప్రియరాగాలు,Priyaragalu,1997
3365,ప్రియా ఓ ప్రియా,Priya o Priya,1997
3366,ప్రేమించుకుందాం రా,"Come on, love",1997
3367,బేతాళ మాంత్రికుడు,Betala is a magician,1997
3368,బొబ్బిలి దొర,Bobbili aristocrat,1997
3369,మమా బాగున్నావా,Mama is fine,1997
3370,మా ఆయన బంగారం,Our He is gold,1997
3371,మా తల్లి గంగమ్మ,Our mother is Gangnamma,1997
3372,మా నాన్నకు పెళ్ళి,Getting married to my daddy,1997
3373,మాస్టర్,Master,1997
3374,ముద్దుల మొగుడు ,A kiss of kiss,1997
3375,రధయాత్ర,Radhayatra,1997
3376,రామాయణం ,Ramayana,1997
